date,receipt_id,sku_id,quantity,unit_price,total_value
2025-12-09,R052232,SKU010,3,3.5,10.5
2025-12-09,R052232,SKU009,1,6.21,6.21
2025-12-09,R052233,SKU011,1,3.94,3.94
2025-12-09,R052234,SKU015,1,5.89,5.89
2025-12-09,R052235,SKU018,1,4.1,4.1
2025-12-09,R052236,SKU007,1,3.79,3.79
2025-12-09,R052236,SKU007,1,3.79,3.79
2025-12-09,R052237,SKU011,2,3.94,7.88
2025-12-09,R052237,SKU006,1,4.26,4.26
2025-12-09,R052237,SKU001,1,3.59,3.59
2025-12-09,R052238,SKU015,1,5.89,5.89
2025-12-09,R052239,SKU020,1,5.09,5.09
2025-12-09,R052239,SKU014,1,4.9,4.9
2025-12-09,R052240,SKU010,1,3.5,3.5
2025-12-09,R052241,SKU023,1,5.09,5.09
2025-12-09,R052242,SKU007,2,3.79,7.58
2025-12-09,R052243,SKU015,1,5.89,5.89
2025-12-09,R052244,SKU018,3,4.1,12.299999999999999
2025-12-09,R052245,SKU003,1,4.81,4.81
2025-12-09,R052246,SKU024,1,4.08,4.08
2025-12-09,R052247,SKU007,1,3.79,3.79
2025-12-09,R052247,SKU026,1,5.45,5.45
2025-12-09,R052247,SKU011,3,3.94,11.82
2025-12-09,R052248,SKU001,1,3.59,3.59
2025-12-09,R052249,SKU012,1,3.19,3.19
2025-12-09,R052250,SKU013,1,4.79,4.79
2025-12-09,R052251,SKU013,1,4.79,4.79
2025-12-09,R052252,SKU025,1,4.92,4.92
2025-12-09,R052252,SKU015,1,5.89,5.89
2025-12-09,R052252,SKU002,1,4.7,4.7
2025-12-09,R052253,SKU018,1,4.1,4.1
2025-12-09,R052253,SKU028,1,7.77,7.77
2025-12-09,R052253,SKU017,1,5.73,5.73
2025-12-09,R052254,SKU015,1,5.89,5.89
2025-12-09,R052254,SKU004,1,3.03,3.03
2025-12-09,R052254,SKU017,1,5.73,5.73
2025-12-09,R052254,SKU002,1,4.7,4.7
2025-12-09,R052255,SKU015,1,5.89,5.89
2025-12-09,R052256,SKU012,1,3.19,3.19
2025-12-09,R052256,SKU006,2,4.26,8.52
2025-12-09,R052256,SKU020,1,5.09,5.09
2025-12-09,R052257,SKU019,2,5.93,11.86
2025-12-09,R052258,SKU005,3,3.94,11.82
2025-12-09,R052259,SKU031,1,20.63,20.63
2025-12-09,R052260,SKU004,2,3.03,6.06
2025-12-09,R052261,SKU017,1,5.73,5.73
2025-12-09,R052261,SKU018,1,4.1,4.1
2025-12-09,R052262,SKU017,2,5.73,11.46
2025-12-09,R052263,SKU025,2,4.92,9.84
2025-12-09,R052263,SKU027,1,4.4,4.4
2025-12-09,R052263,SKU016,1,4.91,4.91
2025-12-09,R052264,SKU015,1,5.89,5.89
2025-12-09,R052264,SKU012,2,3.19,6.38
2025-12-09,R052264,SKU001,2,3.59,7.18
2025-12-09,R052265,SKU008,1,4.74,4.74
2025-12-09,R052265,SKU011,1,3.94,3.94
2025-12-09,R052266,SKU001,1,3.59,3.59
2025-12-09,R052266,SKU008,3,4.74,14.22
2025-12-09,R052267,SKU027,2,4.4,8.8
2025-12-09,R052267,SKU024,1,4.08,4.08
2025-12-09,R052268,SKU017,1,5.73,5.73
2025-12-09,R052268,SKU024,1,4.08,4.08
2025-12-10,R052269,SKU017,1,5.73,5.73
2025-12-10,R052270,SKU003,1,4.81,4.81
2025-12-10,R052270,SKU024,1,4.08,4.08
2025-12-10,R052271,SKU011,1,3.94,3.94
2025-12-10,R052271,SKU013,1,4.79,4.79
2025-12-10,R052272,SKU008,2,4.74,9.48
2025-12-10,R052272,SKU022,1,4.13,4.13
2025-12-10,R052273,SKU005,1,3.94,3.94
2025-12-10,R052273,SKU024,1,4.08,4.08
2025-12-10,R052274,SKU015,1,5.89,5.89
2025-12-10,R052275,SKU002,1,4.7,4.7
2025-12-10,R052276,SKU008,1,4.74,4.74
2025-12-10,R052276,SKU002,1,4.7,4.7
2025-12-10,R052277,SKU028,1,7.77,7.77
2025-12-10,R052277,SKU010,1,3.5,3.5
2025-12-10,R052277,SKU004,1,3.03,3.03
2025-12-10,R052277,SKU022,1,4.13,4.13
2025-12-10,R052278,SKU007,1,3.79,3.79
2025-12-10,R052279,SKU001,1,3.59,3.59
2025-12-10,R052279,SKU022,1,4.13,4.13
2025-12-10,R052279,SKU005,1,3.94,3.94
2025-12-10,R052280,SKU013,1,4.79,4.79
2025-12-10,R052281,SKU022,1,4.13,4.13
2025-12-10,R052281,SKU028,1,7.77,7.77
2025-12-10,R052282,SKU026,1,5.45,5.45
2025-12-10,R052283,SKU023,1,5.09,5.09
2025-12-10,R052284,SKU013,1,4.79,4.79
2025-12-10,R052285,SKU006,1,4.26,4.26
2025-12-10,R052285,SKU003,1,4.81,4.81
2025-12-10,R052286,SKU014,1,4.9,4.9
2025-12-10,R052286,SKU015,1,5.89,5.89
2025-12-10,R052287,SKU004,1,3.03,3.03
2025-12-10,R052288,SKU016,2,4.91,9.82
2025-12-10,R052289,SKU008,2,4.74,9.48
2025-12-10,R052290,SKU001,1,3.59,3.59
2025-12-10,R052291,SKU026,1,5.45,5.45
2025-12-10,R052291,SKU027,3,4.4,13.200000000000001
2025-12-10,R052292,SKU004,1,3.03,3.03
2025-12-10,R052292,SKU013,1,4.79,4.79
2025-12-10,R052293,SKU013,1,4.79,4.79
2025-12-10,R052293,SKU003,1,4.81,4.81
2025-12-10,R052293,SKU027,1,4.4,4.4
2025-12-10,R052294,SKU008,1,4.74,4.74
2025-12-10,R052295,SKU020,2,5.09,10.18
2025-12-10,R052296,SKU001,1,3.59,3.59
2025-12-10,R052296,SKU011,1,3.94,3.94
2025-12-10,R052297,SKU026,2,5.45,10.9
2025-12-10,R052297,SKU007,3,3.79,11.370000000000001
2025-12-10,R052297,SKU025,1,4.92,4.92
2025-12-10,R052298,SKU023,1,5.09,5.09
2025-12-10,R052298,SKU024,1,4.08,4.08
2025-12-10,R052299,SKU007,1,3.79,3.79
2025-12-10,R052299,SKU025,1,4.92,4.92
2025-12-10,R052299,SKU025,1,4.92,4.92
2025-12-10,R052300,SKU020,1,5.09,5.09
2025-12-10,R052301,SKU009,1,6.21,6.21
2025-12-10,R052301,SKU007,1,3.79,3.79
2025-12-10,R052301,SKU003,2,4.81,9.62
2025-12-10,R052302,SKU020,1,5.09,5.09
2025-12-10,R052302,SKU004,1,3.03,3.03
2025-12-10,R052303,SKU004,1,3.03,3.03
2025-12-10,R052304,SKU005,2,3.94,7.88
2025-12-10,R052304,SKU004,1,3.03,3.03
2025-12-10,R052304,SKU018,2,4.1,8.2
2025-12-10,R052305,SKU009,3,6.21,18.63
2025-12-10,R052306,SKU008,1,4.74,4.74
2025-12-10,R052306,SKU026,1,5.45,5.45
2025-12-10,R052307,SKU013,1,4.79,4.79
2025-12-10,R052307,SKU004,2,3.03,6.06
2025-12-10,R052308,SKU002,1,4.7,4.7
2025-12-10,R052308,SKU015,1,5.89,5.89
2025-12-10,R052309,SKU013,2,4.79,9.58
2025-12-10,R052309,SKU006,1,4.26,4.26
2025-12-10,R052310,SKU013,1,4.79,4.79
2025-12-10,R052310,SKU016,1,4.91,4.91
2025-12-10,R052311,SKU002,1,4.7,4.7
2025-12-10,R052312,SKU009,1,6.21,6.21
2025-12-10,R052313,SKU030,2,7.26,14.52
2025-12-10,R052314,SKU012,2,3.19,6.38
2025-12-10,R052315,SKU011,2,3.94,7.88
2025-12-10,R052315,SKU007,1,3.79,3.79
2025-12-10,R052316,SKU011,1,3.94,3.94
2025-12-10,R052317,SKU019,3,5.93,17.79
2025-12-10,R052318,SKU004,1,3.03,3.03
2025-12-10,R052318,SKU006,1,4.26,4.26
2025-12-10,R052319,SKU023,1,5.09,5.09
2025-12-10,R052319,SKU032,1,17.88,17.88
2025-12-10,R052320,SKU026,1,5.45,5.45
2025-12-10,R052320,SKU002,1,4.7,4.7
2025-12-10,R052321,SKU002,1,4.7,4.7
2025-12-10,R052321,SKU009,1,6.21,6.21
2025-12-10,R052321,SKU024,1,4.08,4.08
2025-12-10,R052321,SKU009,1,6.21,6.21
2025-12-10,R052322,SKU005,2,3.94,7.88
2025-12-10,R052322,SKU028,1,7.77,7.77
2025-12-10,R052323,SKU030,2,7.26,14.52
2025-12-10,R052323,SKU022,1,4.13,4.13
2025-12-10,R052324,SKU005,2,3.94,7.88
2025-12-10,R052324,SKU007,1,3.79,3.79
2025-12-10,R052324,SKU022,2,4.13,8.26
2025-12-10,R052324,SKU005,1,3.94,3.94
2025-12-10,R052325,SKU011,1,3.94,3.94
2025-12-10,R052326,SKU023,1,5.09,5.09
2025-12-10,R052327,SKU020,1,5.09,5.09
2025-12-10,R052327,SKU002,1,4.7,4.7
2025-12-10,R052327,SKU020,1,5.09,5.09
2025-12-10,R052328,SKU027,1,4.4,4.4
2025-12-10,R052329,SKU027,1,4.4,4.4
2025-12-10,R052329,SKU024,1,4.08,4.08
2025-12-10,R052329,SKU005,1,3.94,3.94
2025-12-10,R052330,SKU025,1,4.92,4.92
2025-12-10,R052331,SKU031,1,20.63,20.63
2025-12-10,R052332,SKU012,1,3.19,3.19
2025-12-10,R052332,SKU026,1,5.45,5.45
2025-12-10,R052333,SKU005,1,3.94,3.94
2025-12-10,R052333,SKU015,1,5.89,5.89
2025-12-10,R052333,SKU008,2,4.74,9.48
2025-12-10,R052333,SKU016,1,4.91,4.91
2025-12-10,R052334,SKU013,2,4.79,9.58
2025-12-10,R052334,SKU011,1,3.94,3.94
2025-12-10,R052334,SKU024,1,4.08,4.08
2025-12-10,R052334,SKU011,2,3.94,7.88
2025-12-10,R052335,SKU023,1,5.09,5.09
2025-12-10,R052335,SKU013,1,4.79,4.79
2025-12-10,R052335,SKU008,1,4.74,4.74
2025-12-10,R052336,SKU014,1,4.9,4.9
2025-12-10,R052336,SKU002,1,4.7,4.7
2025-12-10,R052336,SKU026,1,5.45,5.45
2025-12-10,R052337,SKU018,2,4.1,8.2
2025-12-10,R052337,SKU004,3,3.03,9.09
2025-12-10,R052338,SKU003,1,4.81,4.81
2025-12-10,R052339,SKU007,1,3.79,3.79
2025-12-10,R052340,SKU024,1,4.08,4.08
2025-12-10,R052340,SKU021,1,4.55,4.55
2025-12-10,R052340,SKU014,2,4.9,9.8
2025-12-10,R052341,SKU015,2,5.89,11.78
2025-12-10,R052341,SKU017,1,5.73,5.73
2025-12-10,R052342,SKU009,1,6.21,6.21
2025-12-10,R052343,SKU013,1,4.79,4.79
2025-12-10,R052344,SKU006,1,4.26,4.26
2025-12-10,R052344,SKU006,2,4.26,8.52
2025-12-10,R052344,SKU002,2,4.7,9.4
2025-12-10,R052345,SKU029,2,7.18,14.36
2025-12-10,R052346,SKU006,1,4.26,4.26
2025-12-10,R052346,SKU012,1,3.19,3.19
2025-12-11,R052347,SKU022,1,4.13,4.13
2025-12-11,R052348,SKU004,1,3.03,3.03
2025-12-11,R052349,SKU016,1,4.91,4.91
2025-12-11,R052350,SKU022,1,4.13,4.13
2025-12-11,R052351,SKU014,1,4.9,4.9
2025-12-11,R052351,SKU020,1,5.09,5.09
2025-12-11,R052352,SKU009,1,6.21,6.21
2025-12-11,R052352,SKU002,1,4.7,4.7
2025-12-11,R052352,SKU014,1,4.9,4.9
2025-12-11,R052352,SKU020,1,5.09,5.09
2025-12-11,R052353,SKU009,1,6.21,6.21
2025-12-11,R052354,SKU022,1,4.13,4.13
2025-12-11,R052355,SKU003,1,4.81,4.81
2025-12-11,R052355,SKU010,1,3.5,3.5
2025-12-11,R052356,SKU021,1,4.55,4.55
2025-12-11,R052357,SKU006,2,4.26,8.52
2025-12-11,R052357,SKU004,1,3.03,3.03
2025-12-11,R052357,SKU009,1,6.21,6.21
2025-12-11,R052358,SKU012,1,3.19,3.19
2025-12-11,R052359,SKU014,1,4.9,4.9
2025-12-11,R052360,SKU008,1,4.74,4.74
2025-12-11,R052360,SKU009,1,6.21,6.21
2025-12-11,R052361,SKU006,1,4.26,4.26
2025-12-11,R052362,SKU011,1,3.94,3.94
2025-12-11,R052363,SKU025,3,4.92,14.76
2025-12-11,R052364,SKU010,3,3.5,10.5
2025-12-11,R052365,SKU006,1,4.26,4.26
2025-12-11,R052366,SKU020,1,5.09,5.09
2025-12-11,R052366,SKU018,1,4.1,4.1
2025-12-11,R052367,SKU005,1,3.94,3.94
2025-12-11,R052368,SKU007,1,3.79,3.79
2025-12-11,R052368,SKU030,2,7.26,14.52
2025-12-11,R052369,SKU020,1,5.09,5.09
2025-12-11,R052369,SKU023,1,5.09,5.09
2025-12-11,R052370,SKU006,3,4.26,12.78
2025-12-11,R052370,SKU016,1,4.91,4.91
2025-12-11,R052370,SKU013,2,4.79,9.58
2025-12-11,R052371,SKU028,1,7.77,7.77
2025-12-11,R052372,SKU007,1,3.79,3.79
2025-12-11,R052372,SKU027,1,4.4,4.4
2025-12-11,R052372,SKU011,2,3.94,7.88
2025-12-11,R052372,SKU017,2,5.73,11.46
2025-12-11,R052373,SKU010,1,3.5,3.5
2025-12-11,R052373,SKU001,2,3.59,7.18
2025-12-11,R052373,SKU013,1,4.79,4.79
2025-12-11,R052373,SKU015,1,5.89,5.89
2025-12-11,R052374,SKU024,1,4.08,4.08
2025-12-11,R052375,SKU014,2,4.9,9.8
2025-12-11,R052376,SKU020,1,5.09,5.09
2025-12-11,R052376,SKU015,1,5.89,5.89
2025-12-11,R052376,SKU012,2,3.19,6.38
2025-12-11,R052376,SKU003,2,4.81,9.62
2025-12-11,R052377,SKU015,1,5.89,5.89
2025-12-11,R052377,SKU024,1,4.08,4.08
2025-12-11,R052378,SKU009,1,6.21,6.21
2025-12-11,R052379,SKU005,1,3.94,3.94
2025-12-11,R052380,SKU030,2,7.26,14.52
2025-12-11,R052381,SKU002,1,4.7,4.7
2025-12-11,R052381,SKU007,3,3.79,11.370000000000001
2025-12-11,R052381,SKU012,1,3.19,3.19
2025-12-11,R052382,SKU014,2,4.9,9.8
2025-12-11,R052383,SKU014,1,4.9,4.9
2025-12-11,R052384,SKU006,1,4.26,4.26
2025-12-11,R052384,SKU019,2,5.93,11.86
2025-12-11,R052385,SKU007,1,3.79,3.79
2025-12-11,R052386,SKU022,1,4.13,4.13
2025-12-11,R052386,SKU012,1,3.19,3.19
2025-12-11,R052386,SKU023,3,5.09,15.27
2025-12-11,R052386,SKU010,1,3.5,3.5
2025-12-11,R052387,SKU022,2,4.13,8.26
2025-12-11,R052388,SKU006,2,4.26,8.52
2025-12-11,R052389,SKU006,1,4.26,4.26
2025-12-11,R052389,SKU027,1,4.4,4.4
2025-12-11,R052390,SKU007,1,3.79,3.79
2025-12-11,R052391,SKU030,1,7.26,7.26
2025-12-11,R052392,SKU003,1,4.81,4.81
2025-12-11,R052392,SKU029,1,7.18,7.18
2025-12-11,R052393,SKU012,1,3.19,3.19
2025-12-11,R052393,SKU023,1,5.09,5.09
2025-12-11,R052393,SKU010,1,3.5,3.5
2025-12-11,R052394,SKU002,1,4.7,4.7
2025-12-11,R052394,SKU012,1,3.19,3.19
2025-12-11,R052395,SKU028,1,7.77,7.77
2025-12-11,R052396,SKU001,1,3.59,3.59
2025-12-11,R052397,SKU014,1,4.9,4.9
2025-12-11,R052397,SKU002,1,4.7,4.7
2025-12-11,R052397,SKU005,1,3.94,3.94
2025-12-11,R052397,SKU003,1,4.81,4.81
2025-12-11,R052398,SKU003,2,4.81,9.62
2025-12-11,R052399,SKU003,1,4.81,4.81
2025-12-11,R052399,SKU026,1,5.45,5.45
2025-12-11,R052400,SKU003,1,4.81,4.81
2025-12-11,R052401,SKU003,2,4.81,9.62
2025-12-11,R052401,SKU027,1,4.4,4.4
2025-12-11,R052402,SKU004,1,3.03,3.03
2025-12-11,R052402,SKU028,1,7.77,7.77
2025-12-11,R052403,SKU005,1,3.94,3.94
2025-12-11,R052404,SKU004,1,3.03,3.03
2025-12-11,R052405,SKU018,3,4.1,12.299999999999999
2025-12-11,R052406,SKU006,1,4.26,4.26
2025-12-11,R052406,SKU004,1,3.03,3.03
2025-12-11,R052407,SKU029,2,7.18,14.36
2025-12-11,R052407,SKU011,1,3.94,3.94
2025-12-11,R052408,SKU015,2,5.89,11.78
2025-12-11,R052409,SKU001,1,3.59,3.59
2025-12-11,R052410,SKU013,1,4.79,4.79
2025-12-11,R052410,SKU003,1,4.81,4.81
2025-12-11,R052411,SKU027,1,4.4,4.4
2025-12-11,R052412,SKU012,3,3.19,9.57
2025-12-11,R052412,SKU015,1,5.89,5.89
2025-12-11,R052413,SKU029,1,7.18,7.18
2025-12-11,R052413,SKU025,1,4.92,4.92
2025-12-11,R052414,SKU027,1,4.4,4.4
2025-12-11,R052415,SKU008,2,4.74,9.48
2025-12-11,R052415,SKU007,1,3.79,3.79
2025-12-11,R052416,SKU026,2,5.45,10.9
2025-12-11,R052416,SKU003,1,4.81,4.81
2025-12-11,R052417,SKU017,1,5.73,5.73
2025-12-11,R052417,SKU008,1,4.74,4.74
2025-12-11,R052417,SKU008,1,4.74,4.74
2025-12-11,R052418,SKU002,1,4.7,4.7
2025-12-11,R052419,SKU008,1,4.74,4.74
2025-12-11,R052419,SKU002,2,4.7,9.4
2025-12-11,R052419,SKU014,1,4.9,4.9
2025-12-11,R052420,SKU011,1,3.94,3.94
2025-12-11,R052421,SKU007,1,3.79,3.79
2025-12-11,R052422,SKU005,1,3.94,3.94
2025-12-11,R052422,SKU026,2,5.45,10.9
2025-12-11,R052423,SKU009,1,6.21,6.21
2025-12-11,R052424,SKU008,1,4.74,4.74
2025-12-11,R052425,SKU011,1,3.94,3.94
2025-12-11,R052425,SKU014,1,4.9,4.9
2025-12-11,R052425,SKU014,1,4.9,4.9
2025-12-11,R052426,SKU025,1,4.92,4.92
2025-12-11,R052427,SKU001,3,3.59,10.77
2025-12-11,R052428,SKU006,1,4.26,4.26
2025-12-11,R052428,SKU025,1,4.92,4.92
2025-12-11,R052429,SKU001,1,3.59,3.59
2025-12-11,R052429,SKU016,1,4.91,4.91
2025-12-11,R052429,SKU027,3,4.4,13.200000000000001
2025-12-11,R052430,SKU020,1,5.09,5.09
2025-12-11,R052430,SKU023,1,5.09,5.09
2025-12-11,R052431,SKU027,1,4.4,4.4
2025-12-11,R052432,SKU009,2,6.21,12.42
2025-12-11,R052432,SKU004,1,3.03,3.03
2025-12-11,R052433,SKU026,1,5.45,5.45
2025-12-11,R052434,SKU014,1,4.9,4.9
2025-12-11,R052435,SKU025,3,4.92,14.76
2025-12-11,R052435,SKU019,1,5.93,5.93
2025-12-11,R052436,SKU018,1,4.1,4.1
2025-12-11,R052436,SKU011,1,3.94,3.94
2025-12-12,R052437,SKU011,1,3.94,3.94
2025-12-12,R052437,SKU012,1,3.19,3.19
2025-12-12,R052438,SKU008,1,4.74,4.74
2025-12-12,R052438,SKU012,3,3.19,9.57
2025-12-12,R052439,SKU032,1,17.88,17.88
2025-12-12,R052439,SKU013,1,4.79,4.79
2025-12-12,R052439,SKU012,1,3.19,3.19
2025-12-12,R052439,SKU015,1,5.89,5.89
2025-12-12,R052440,SKU021,1,4.55,4.55
2025-12-12,R052440,SKU006,1,4.26,4.26
2025-12-12,R052441,SKU026,1,5.45,5.45
2025-12-12,R052442,SKU011,2,3.94,7.88
2025-12-12,R052443,SKU023,1,5.09,5.09
2025-12-12,R052444,SKU001,1,3.59,3.59
2025-12-12,R052445,SKU026,2,5.45,10.9
2025-12-12,R052446,SKU030,1,7.26,7.26
2025-12-12,R052446,SKU027,1,4.4,4.4
2025-12-12,R052446,SKU028,2,7.77,15.54
2025-12-12,R052446,SKU020,1,5.09,5.09
2025-12-12,R052447,SKU006,1,4.26,4.26
2025-12-12,R052447,SKU002,1,4.7,4.7
2025-12-12,R052448,SKU008,1,4.74,4.74
2025-12-12,R052448,SKU012,1,3.19,3.19
2025-12-12,R052448,SKU007,1,3.79,3.79
2025-12-12,R052449,SKU018,1,4.1,4.1
2025-12-12,R052449,SKU024,1,4.08,4.08
2025-12-12,R052450,SKU008,1,4.74,4.74
2025-12-12,R052451,SKU026,1,5.45,5.45
2025-12-12,R052451,SKU012,2,3.19,6.38
2025-12-12,R052452,SKU026,1,5.45,5.45
2025-12-12,R052452,SKU021,1,4.55,4.55
2025-12-12,R052453,SKU001,1,3.59,3.59
2025-12-12,R052453,SKU006,1,4.26,4.26
2025-12-12,R052454,SKU022,1,4.13,4.13
2025-12-12,R052455,SKU022,1,4.13,4.13
2025-12-12,R052455,SKU005,1,3.94,3.94
2025-12-12,R052456,SKU029,2,7.18,14.36
2025-12-12,R052456,SKU017,1,5.73,5.73
2025-12-12,R052456,SKU015,1,5.89,5.89
2025-12-12,R052457,SKU020,1,5.09,5.09
2025-12-12,R052457,SKU023,1,5.09,5.09
2025-12-12,R052458,SKU024,1,4.08,4.08
2025-12-12,R052458,SKU006,1,4.26,4.26
2025-12-12,R052458,SKU027,1,4.4,4.4
2025-12-12,R052458,SKU014,1,4.9,4.9
2025-12-12,R052459,SKU026,2,5.45,10.9
2025-12-12,R052459,SKU010,1,3.5,3.5
2025-12-12,R052459,SKU012,1,3.19,3.19
2025-12-12,R052459,SKU025,1,4.92,4.92
2025-12-12,R052460,SKU009,1,6.21,6.21
2025-12-12,R052461,SKU003,1,4.81,4.81
2025-12-12,R052461,SKU006,1,4.26,4.26
2025-12-12,R052461,SKU021,1,4.55,4.55
2025-12-12,R052462,SKU018,1,4.1,4.1
2025-12-12,R052463,SKU010,1,3.5,3.5
2025-12-12,R052463,SKU011,1,3.94,3.94
2025-12-12,R052463,SKU013,2,4.79,9.58
2025-12-12,R052464,SKU024,1,4.08,4.08
2025-12-12,R052465,SKU017,1,5.73,5.73
2025-12-12,R052466,SKU016,1,4.91,4.91
2025-12-12,R052467,SKU018,1,4.1,4.1
2025-12-12,R052468,SKU001,1,3.59,3.59
2025-12-12,R052469,SKU014,1,4.9,4.9
2025-12-12,R052469,SKU006,1,4.26,4.26
2025-12-12,R052470,SKU005,1,3.94,3.94
2025-12-12,R052471,SKU007,1,3.79,3.79
2025-12-12,R052472,SKU002,2,4.7,9.4
2025-12-12,R052473,SKU007,1,3.79,3.79
2025-12-12,R052473,SKU012,1,3.19,3.19
2025-12-12,R052474,SKU010,1,3.5,3.5
2025-12-12,R052474,SKU002,1,4.7,4.7
2025-12-12,R052475,SKU027,2,4.4,8.8
2025-12-12,R052476,SKU006,1,4.26,4.26
2025-12-12,R052477,SKU015,1,5.89,5.89
2025-12-12,R052477,SKU011,1,3.94,3.94
2025-12-12,R052477,SKU005,1,3.94,3.94
2025-12-12,R052477,SKU025,1,4.92,4.92
2025-12-12,R052478,SKU004,1,3.03,3.03
2025-12-12,R052479,SKU023,1,5.09,5.09
2025-12-12,R052480,SKU017,1,5.73,5.73
2025-12-12,R052481,SKU025,1,4.92,4.92
2025-12-12,R052482,SKU004,1,3.03,3.03
2025-12-12,R052482,SKU026,1,5.45,5.45
2025-12-12,R052483,SKU001,1,3.59,3.59
2025-12-12,R052484,SKU012,1,3.19,3.19
2025-12-12,R052484,SKU018,1,4.1,4.1
2025-12-12,R052485,SKU025,1,4.92,4.92
2025-12-12,R052485,SKU026,1,5.45,5.45
2025-12-12,R052485,SKU008,1,4.74,4.74
2025-12-12,R052486,SKU025,2,4.92,9.84
2025-12-12,R052487,SKU019,1,5.93,5.93
2025-12-12,R052488,SKU008,2,4.74,9.48
2025-12-12,R052488,SKU003,2,4.81,9.62
2025-12-12,R052488,SKU004,1,3.03,3.03
2025-12-12,R052488,SKU024,2,4.08,8.16
2025-12-12,R052489,SKU011,3,3.94,11.82
2025-12-12,R052489,SKU024,1,4.08,4.08
2025-12-12,R052489,SKU020,1,5.09,5.09
2025-12-12,R052489,SKU007,2,3.79,7.58
2025-12-12,R052490,SKU014,1,4.9,4.9
2025-12-12,R052490,SKU009,1,6.21,6.21
2025-12-12,R052491,SKU019,2,5.93,11.86
2025-12-12,R052492,SKU025,1,4.92,4.92
2025-12-12,R052493,SKU023,1,5.09,5.09
2025-12-12,R052494,SKU019,1,5.93,5.93
2025-12-12,R052495,SKU011,2,3.94,7.88
2025-12-12,R052495,SKU010,2,3.5,7.0
2025-12-12,R052495,SKU013,1,4.79,4.79
2025-12-12,R052496,SKU023,2,5.09,10.18
2025-12-12,R052497,SKU018,2,4.1,8.2
2025-12-12,R052497,SKU014,1,4.9,4.9
2025-12-12,R052498,SKU023,2,5.09,10.18
2025-12-12,R052498,SKU024,1,4.08,4.08
2025-12-12,R052498,SKU018,1,4.1,4.1
2025-12-12,R052499,SKU004,1,3.03,3.03
2025-12-12,R052500,SKU022,1,4.13,4.13
2025-12-12,R052501,SKU009,2,6.21,12.42
2025-12-12,R052501,SKU002,1,4.7,4.7
2025-12-12,R052502,SKU002,1,4.7,4.7
2025-12-12,R052503,SKU025,1,4.92,4.92
2025-12-12,R052504,SKU004,1,3.03,3.03
2025-12-12,R052505,SKU015,1,5.89,5.89
2025-12-12,R052505,SKU006,1,4.26,4.26
2025-12-12,R052506,SKU009,1,6.21,6.21
2025-12-12,R052507,SKU001,1,3.59,3.59
2025-12-12,R052507,SKU010,3,3.5,10.5
2025-12-12,R052508,SKU007,1,3.79,3.79
2025-12-12,R052509,SKU014,1,4.9,4.9
2025-12-12,R052510,SKU009,1,6.21,6.21
2025-12-12,R052511,SKU010,1,3.5,3.5
2025-12-12,R052511,SKU007,2,3.79,7.58
2025-12-12,R052512,SKU015,1,5.89,5.89
2025-12-12,R052513,SKU026,1,5.45,5.45
2025-12-12,R052514,SKU007,1,3.79,3.79
2025-12-12,R052515,SKU008,3,4.74,14.22
2025-12-12,R052516,SKU010,1,3.5,3.5
2025-12-12,R052517,SKU023,1,5.09,5.09
2025-12-12,R052518,SKU007,1,3.79,3.79
2025-12-12,R052519,SKU013,1,4.79,4.79
2025-12-12,R052520,SKU005,1,3.94,3.94
2025-12-12,R052521,SKU009,1,6.21,6.21
2025-12-12,R052521,SKU028,2,7.77,15.54
2025-12-12,R052522,SKU002,1,4.7,4.7
2025-12-12,R052523,SKU014,1,4.9,4.9
2025-12-12,R052524,SKU008,1,4.74,4.74
2025-12-12,R052525,SKU008,1,4.74,4.74
2025-12-12,R052525,SKU015,2,5.89,11.78
2025-12-12,R052526,SKU012,1,3.19,3.19
2025-12-12,R052527,SKU021,1,4.55,4.55
2025-12-12,R052528,SKU003,1,4.81,4.81
2025-12-12,R052529,SKU010,1,3.5,3.5
2025-12-12,R052529,SKU004,1,3.03,3.03
2025-12-12,R052529,SKU006,1,4.26,4.26
2025-12-12,R052529,SKU005,1,3.94,3.94
2025-12-12,R052530,SKU005,1,3.94,3.94
2025-12-12,R052530,SKU019,1,5.93,5.93
2025-12-12,R052530,SKU008,1,4.74,4.74
2025-12-12,R052530,SKU005,2,3.94,7.88
2025-12-12,R052531,SKU025,1,4.92,4.92
2025-12-12,R052532,SKU006,1,4.26,4.26
2025-12-12,R052532,SKU013,1,4.79,4.79
2025-12-12,R052533,SKU004,2,3.03,6.06
2025-12-12,R052534,SKU015,3,5.89,17.669999999999998
2025-12-12,R052535,SKU001,1,3.59,3.59
2025-12-12,R052535,SKU013,1,4.79,4.79
2025-12-12,R052536,SKU002,1,4.7,4.7
2025-12-12,R052537,SKU005,1,3.94,3.94
2025-12-12,R052538,SKU005,1,3.94,3.94
2025-12-12,R052539,SKU004,1,3.03,3.03
2025-12-12,R052539,SKU021,1,4.55,4.55
2025-12-12,R052540,SKU025,2,4.92,9.84
2025-12-12,R052541,SKU003,1,4.81,4.81
2025-12-12,R052541,SKU025,2,4.92,9.84
2025-12-12,R052542,SKU013,1,4.79,4.79
2025-12-12,R052542,SKU015,1,5.89,5.89
2025-12-12,R052543,SKU011,1,3.94,3.94
2025-12-12,R052544,SKU010,1,3.5,3.5
2025-12-12,R052545,SKU032,1,17.88,17.88
